,age,gender,state,country_residence,X5k,half,pace,final_time
614,31,M,NJ,USA,1179,4993,391,10236
615,44,M,LA,USA,1237,5145,391,10237
616,50,M,QC,CAN,1126,4913,391,10239
617,27,M,BC,CAN,1110,4869,391,10241
618,36,M,IL,USA,1199,5059,391,10241
619,40,M,,FRA,1196,5236,391,10243
620,35,M,MI,USA,1134,4886,391,10243
621,36,M,TX,USA,1201,5071,391,10244
622,25,M,CA,USA,1238,5206,391,10244
623,35,M,AR,USA,1200,5129,391,10245
624,23,M,AZ,USA,1157,4917,391,10245
625,24,M,UT,USA,1247,5158,391,10246
626,36,M,GA,USA,1096,4673,391,10247
627,33,M,,MEX,1132,4912,391,10247
628,42,M,CO,USA,1140,4937,391,10248
629,32,M,CO,USA,1179,4994,391,10248
630,38,M,ON,CAN,1129,4826,391,10249
631,39,M,AZ,USA,1227,5035,391,10250
632,26,M,MN,USA,1231,5069,391,10250
633,28,M,KS,USA,1249,5137,392,10253
634,34,M,ON,CAN,1212,5052,392,10256
635,41,M,MT,USA,1062,4548,392,10256
636,36,M,RI,USA,1223,5109,392,10256
637,27,M,MA,USA,1167,4953,392,10257
638,33,M,MA,USA,1178,4978,392,10258
639,38,M,CA,USA,1124,4958,392,10259
640,37,M,CT,USA,1161,5008,392,10260
641,41,M,QC,CAN,1168,4996,392,10261
642,40,M,,SIN,1139,4933,392,10262
643,31,M,CA,USA,1223,5138,392,10263
644,45,M,MN,USA,1181,5102,392,10265
645,26,M,MN,USA,1111,4780,392,10265
646,28,M,WA,USA,1239,5192,392,10265
647,31,M,MO,USA,1009,4341,392,10270
648,39,M,,ESP,1176,4988,392,10270
649,57,M,MD,USA,1207,5057,392,10271
650,39,M,,IRL,1134,4774,392,10274
651,32,M,CO,USA,1153,4906,392,10275
652,25,M,TX,USA,1211,5123,392,10276
653,30,M,MA,USA,1108,4695,392,10277
654,35,M,NC,USA,1161,4981,392,10277
655,32,M,MN,USA,1212,5099,392,10278
656,36,M,,RUS,1098,4892,392,10278
657,26,M,ME,USA,1249,5110,393,10279
658,25,M,NC,USA,1097,4617,393,10279
659,31,M,CT,USA,1112,4883,393,10280
660,22,M,ME,USA,1094,4780,393,10283
661,29,M,CA,USA,1168,4895,393,10285
662,38,M,DC,USA,1124,4830,393,10286
663,25,M,WI,USA,1063,4575,393,10286
664,31,M,TX,USA,1187,5074,393,10288
665,42,M,NY,USA,1099,4738,393,10290
666,34,M,NY,USA,1207,5070,393,10291
667,37,M,FL,USA,1001,4612,393,10293
668,46,M,,SUI,1179,5037,393,10294
669,41,M,,CHN,1156,4942,393,10295
670,43,M,IL,USA,1152,4870,393,10295
671,31,M,CT,USA,1193,5065,393,10298
672,38,M,,FRA,1046,4684,393,10299
673,29,M,,DEN,1159,4914,393,10300
674,26,M,IA,USA,1230,5160,393,10300
675,50,M,,FRA,1183,5095,393,10301
676,28,M,MA,USA,1099,4665,393,10303
677,37,M,MI,USA,1219,5081,393,10304
678,34,M,UT,USA,1206,5128,393,10304
679,38,M,,CRC,1159,4995,394,10305
680,26,F,MA,USA,1155,4983,394,10306
681,47,M,CA,USA,1169,5020,394,10306
682,28,M,QC,CAN,1153,4935,394,10306
683,38,M,VA,USA,1184,5021,394,10308
684,36,M,TX,USA,1253,5228,394,10308
685,41,M,,FRA,1143,4922,394,10309
686,34,M,,TWN,1169,5056,394,10310
687,44,M,MA,USA,1213,5096,394,10310
688,33,M,WY,USA,1255,5111,394,10312
689,28,M,NY,USA,1242,5124,394,10313
690,24,M,NH,USA,1167,4685,394,10314
691,30,M,PA,USA,1101,4704,394,10315
692,30,M,PA,USA,1130,4874,394,10317
693,46,M,OH,USA,1166,5054,394,10317
694,27,M,CO,USA,1167,4945,394,10318
695,37,M,NY,USA,1215,5000,394,10320
696,27,M,MA,USA,1109,4650,394,10320
697,27,M,NE,USA,1227,5179,394,10321
698,28,M,AZ,USA,925,4080,394,10322
699,34,M,CO,USA,1195,5083,394,10322
700,32,M,,GUA,1167,4930,394,10322
701,37,M,PA,USA,1207,5115,394,10324
702,25,M,SC,USA,1166,4851,394,10324
703,25,M,UT,USA,1130,4825,394,10325
704,30,M,IL,USA,1170,5009,394,10327
705,59,M,NJ,USA,1174,5106,394,10329
706,26,M,TX,USA,1049,4425,394,10330
707,25,F,NY,USA,1156,4988,395,10331
708,39,M,,PER,1181,5052,395,10333
709,31,M,OR,USA,1207,5117,395,10333
710,35,M,ON,CAN,1177,5032,395,10334
711,43,M,FL,USA,1215,5103,395,10336
712,32,M,CA,USA,1208,5005,395,10336
713,34,M,PA,USA,1210,5180,395,10337
714,26,M,OK,USA,1176,4979,395,10337
715,37,M,MD,USA,1158,5112,395,10338
716,36,M,,MEX,1194,5153,395,10339
717,45,M,OH,USA,1246,5214,395,10339
718,26,F,CO,USA,1198,5056,395,10340
719,42,M,,COL,1252,5132,395,10347
720,28,M,VA,USA,1205,5092,395,10347
721,26,M,MA,USA,1145,4923,395,10348
722,46,M,CO,USA,1151,4948,395,10348
723,35,M,NY,USA,1208,5036,395,10349
724,24,M,MA,USA,1232,5215,395,10350
725,47,M,,GER,1135,4882,395,10350
726,35,M,,JPN,1088,4941,395,10351
727,44,M,MA,USA,1195,5100,395,10352
728,41,M,QC,CAN,1215,5155,395,10352
729,35,M,,ESP,1070,4658,395,10353
730,30,M,,TWN,1159,5002,395,10353
731,29,M,WA,USA,1097,4805,395,10353
732,46,M,,RSA,1230,5128,395,10353
733,35,M,OH,USA,1203,5079,395,10354
734,41,M,,COL,1164,5069,395,10355
735,40,M,MI,USA,1236,5249,395,10355
736,39,M,,BRA,1190,5061,395,10355
737,28,M,IL,USA,1135,4805,395,10356
738,48,M,NS,CAN,1124,4765,396,10358
739,47,M,,GER,1143,4966,396,10358
740,27,M,MI,USA,1184,5037,396,10364
741,26,M,NY,USA,1223,5065,396,10365
742,28,M,CA,USA,1216,5027,396,10366
743,37,M,CA,USA,1190,5060,396,10367
744,39,M,ME,USA,1209,5105,396,10367
745,47,M,FL,USA,1139,4835,396,10367
746,36,M,NC,USA,1178,5000,396,10369
747,42,M,,HKG,1169,5054,396,10370
748,23,M,NH,USA,1213,5185,396,10371
749,39,M,MD,USA,1233,5163,396,10371
750,31,M,,CRC,1157,4887,396,10371
751,28,M,NY,USA,1237,5249,396,10371
752,30,F,DC,USA,1229,5110,396,10372
753,26,M,IN,USA,1176,5114,396,10373
754,27,M,WA,USA,1106,4793,396,10373
755,25,M,MA,USA,1205,4994,396,10374
756,30,M,NH,USA,1189,4993,396,10374
757,51,M,,SLO,1236,5207,396,10375
758,33,M,BC,CAN,1210,4996,396,10376
759,37,M,ON,CAN,1161,5111,396,10376
760,33,M,UT,USA,1217,5038,396,10377
761,24,M,MA,USA,1237,5131,396,10377
762,28,M,PA,USA,1211,5135,396,10377
763,47,M,WA,USA,1177,5028,396,10378
764,24,M,NY,USA,1101,4789,396,10379
765,28,M,CA,USA,1160,4972,396,10380
766,22,M,NY,USA,1207,4850,396,10381
767,49,M,QC,CAN,1250,5117,396,10382
768,24,M,AK,USA,1084,4664,397,10384
769,27,F,FL,USA,1240,5167,397,10384
770,34,M,MD,USA,1182,4976,397,10384
771,26,M,PA,USA,1263,5270,397,10384
772,36,M,MI,USA,1139,4723,397,10384
773,30,M,NJ,USA,1191,4920,397,10384
774,31,M,,COL,1117,4859,397,10385
775,44,M,ON,CAN,1177,5053,397,10385
776,35,M,CT,USA,1219,5207,397,10386
777,51,M,,SUI,1179,5041,397,10388
778,29,F,CA,USA,1106,4893,397,10388
779,33,M,MA,USA,1191,5052,397,10391
780,36,M,WI,USA,1129,4815,397,10392
781,39,M,MA,USA,1150,4891,397,10393
782,40,M,PA,USA,1123,4787,397,10394
783,40,M,TX,USA,1165,4928,397,10394
784,34,M,,CRC,1192,5054,397,10397
785,26,M,MA,USA,1232,5161,397,10398
786,21,M,NC,USA,1229,5178,397,10400
787,33,M,TX,USA,1167,5047,397,10401
788,36,M,NY,USA,1031,4530,397,10403
789,45,M,VA,USA,1202,5090,397,10403
790,33,M,NH,USA,1201,5071,397,10406
791,28,M,,GBR,1312,5325,397,10407
792,30,M,,GER,1212,5163,397,10409
793,39,M,,ITA,1188,5084,397,10409
794,28,M,,CHI,1164,4911,397,10409
795,36,M,,BRA,1199,5058,398,10410
796,33,M,MA,USA,1207,5114,398,10411
797,29,M,WI,USA,1164,5013,398,10411
798,36,M,CA,USA,1202,5009,398,10411
799,45,M,CA,USA,1217,5109,398,10412
800,42,M,QC,CAN,1195,5063,398,10414
801,28,M,NJ,USA,1236,5196,398,10414
802,27,M,MA,USA,1095,4828,398,10415
803,35,M,NJ,USA,1133,4911,398,10415
804,29,M,TN,USA,1119,4747,398,10415
805,39,M,DC,USA,1232,5085,398,10415
806,36,M,IL,USA,1201,5155,398,10418
807,40,F,BC,CAN,1169,4982,398,10421
808,33,M,,GER,1223,5172,398,10421
809,30,M,IN,USA,1135,4886,398,10422
810,38,M,,ESP,1212,5104,398,10423
811,30,M,,BRA,1224,5167,398,10423
812,33,M,MA,USA,1123,4886,398,10425
813,31,M,NY,USA,1218,4994,398,10426
814,50,M,TX,USA,1231,5137,398,10426
815,49,M,,GBR,1100,4886,398,10426
816,48,M,ON,CAN,1211,5102,398,10428
817,28,M,NY,USA,1214,5011,398,10429
818,21,M,MA,USA,1216,5112,398,10429
819,33,M,WA,USA,1134,4837,398,10432
820,51,M,,GBR,1138,4988,398,10433
821,49,M,QC,CAN,1151,4937,398,10433
822,36,M,DC,USA,1258,5236,398,10434
823,32,M,,SUI,1268,5198,399,10436
824,26,M,MO,USA,1244,5191,399,10437
825,33,M,UT,USA,1079,4716,399,10438
826,44,M,MA,USA,1203,5141,399,10439
827,41,M,NS,CAN,1191,5066,399,10439
828,32,M,,CHN,1083,4845,399,10440
829,31,M,MD,USA,1133,4920,399,10440
830,38,M,,GBR,1137,4993,399,10442
831,43,M,QC,CAN,1216,5008,399,10442
832,24,M,OR,USA,1229,5106,399,10444
833,37,M,MA,USA,1263,5201,399,10444
834,29,M,,NOR,1182,5047,399,10444
835,35,M,NJ,USA,1226,5200,399,10447
836,42,M,,COL,1171,5004,399,10447
837,30,M,QC,CAN,1237,5190,399,10447
838,36,M,,NZL,1242,5240,399,10449
839,47,M,PA,USA,1232,5164,399,10451
840,23,M,VA,USA,1112,4842,399,10452
841,31,F,AK,USA,1209,5117,399,10453
842,20,M,CA,USA,1077,4889,399,10454
843,47,M,NJ,USA,1224,5190,399,10455
844,35,F,MI,USA,1189,5081,399,10456
845,30,M,IL,USA,1235,5020,399,10457
846,36,M,TX,USA,1211,5084,399,10457
847,48,M,GA,USA,1202,5145,399,10457
848,36,M,NY,USA,1193,5070,399,10458
849,28,M,WI,USA,1229,5104,399,10458
850,32,M,MI,USA,1104,4768,399,10459
851,45,M,MI,USA,1217,5160,399,10460
852,39,M,ON,CAN,1205,5040,399,10460
853,43,M,AB,CAN,1081,4692,399,10460
854,33,M,ON,CAN,1252,5185,399,10461
855,50,M,CA,USA,1193,5112,399,10461
856,38,M,MA,USA,1206,5177,400,10462
857,31,M,VA,USA,1190,5083,400,10462
858,36,M,IN,USA,1196,5003,400,10462
859,50,M,IL,USA,1170,5012,400,10462
860,25,M,IL,USA,1133,4905,400,10465
861,43,M,AK,USA,1203,5111,400,10465
862,31,M,VA,USA,1145,4900,400,10465
863,52,M,,DOM,1174,5110,400,10467
864,36,M,UT,USA,1220,5163,400,10467
865,55,M,WI,USA,1224,5131,400,10469
866,52,M,,SUI,1163,5001,400,10469
867,35,M,CA,USA,1316,5463,400,10472
868,29,M,PA,USA,1240,5162,400,10473
869,32,M,NY,USA,1202,5096,400,10474
870,25,M,QC,CAN,1215,5053,400,10475
871,25,M,NY,USA,1164,4912,400,10477
872,29,M,WA,USA,1236,5227,400,10477
873,31,M,NJ,USA,1171,5070,400,10478
874,38,M,,MEX,1152,5064,400,10478
875,36,M,NY,USA,1215,5144,400,10479
876,24,M,CA,USA,1266,5238,400,10480
877,32,M,FL,USA,1177,4960,400,10481
878,50,M,,AUS,1232,5113,400,10483
879,40,M,MA,USA,1256,5248,400,10484
880,29,M,CA,USA,1097,4619,400,10485
881,30,M,WY,USA,1233,5187,400,10486
882,48,M,BC,CAN,1235,5192,400,10486
883,40,M,,GBR,1028,4596,400,10488
884,31,M,,TWN,1160,4936,401,10488
885,30,M,CA,USA,1094,4705,401,10489
886,37,M,NJ,USA,1237,5210,401,10490
887,26,F,,GBR,1225,5205,401,10490
888,24,M,MA,USA,1173,4985,401,10490
889,39,M,TX,USA,1256,5250,401,10491
890,25,M,BC,CAN,1209,4997,401,10491
891,37,M,,IRL,1187,5046,401,10491
892,35,M,AK,USA,1198,5025,401,10492
893,46,M,KY,USA,1289,5361,401,10493
894,31,M,RI,USA,1163,4976,401,10494
895,32,M,DC,USA,1065,4851,401,10496
896,41,M,MA,USA,1171,5023,401,10496
897,37,M,,GUA,1156,4937,401,10496
898,31,M,NC,USA,1254,5301,401,10496
899,25,M,MD,USA,1240,5109,401,10497
900,40,M,,CHI,1195,5109,401,10498
901,28,M,MI,USA,1254,5204,401,10498
902,50,M,WI,USA,1224,5214,401,10500
903,48,M,,EST,1131,5034,401,10500
904,30,M,OR,USA,1175,5005,401,10500
905,29,F,OH,USA,1221,5207,401,10501
906,35,M,ON,CAN,1247,5245,401,10502
907,29,M,OH,USA,1235,5203,401,10503
908,33,M,MA,USA,1172,5022,401,10503
909,36,M,,BRA,1257,5221,401,10505
910,39,M,,CHN,1143,4985,401,10506
911,29,M,VA,USA,1123,4825,401,10506
912,39,M,TX,USA,1240,5260,401,10507
913,27,M,IL,USA,1155,4972,401,10507
914,33,M,QC,CAN,1230,5184,401,10507
915,25,M,MA,USA,1320,5345,401,10507
916,26,M,,CHI,1251,5224,401,10508
917,35,M,,BRA,1240,5252,401,10510
918,40,M,,MEX,1156,5010,401,10510
919,43,M,MA,USA,1241,5189,401,10510
920,38,M,NY,USA,1224,5188,401,10511
921,29,M,CT,USA,1256,5309,401,10511
922,24,M,IL,USA,1241,5264,401,10511
923,48,M,,ITA,1163,4971,401,10512
924,23,M,IN,USA,1241,5264,401,10512
925,30,M,NY,USA,1196,5033,401,10512
926,37,M,,CHN,1181,5199,401,10513
927,38,M,TX,USA,1214,5125,401,10514
928,25,M,TX,USA,1269,5272,402,10514
929,29,M,MA,USA,1216,5162,402,10516
930,26,M,CO,USA,1162,5001,402,10517
931,34,M,WI,USA,1165,5022,402,10518
932,30,M,CT,USA,1270,5248,402,10518
933,33,M,ON,CAN,1249,5129,402,10519
934,28,M,TN,USA,1193,5056,402,10520
935,27,M,CO,USA,1096,4765,402,10521
936,31,M,ON,CAN,1120,4867,402,10521
937,30,M,GA,USA,1155,4914,402,10522
938,22,M,AL,USA,1205,5097,402,10522
939,42,M,,GBR,1201,5209,402,10523
940,25,M,MN,USA,1115,4878,402,10524
941,35,M,ON,CAN,1260,5279,402,10524
942,39,M,PA,USA,1153,4959,402,10524
943,33,F,CA,USA,1206,5113,402,10526
944,42,F,ME,USA,1209,5112,402,10528
945,31,M,DC,USA,1229,5095,402,10529
946,26,M,,MEX,1196,5132,402,10530
947,28,M,CA,USA,1099,4905,402,10530
948,37,M,,GER,1156,5060,402,10534
949,44,M,CO,USA,1077,4843,402,10534
950,29,M,MA,USA,1099,4746,402,10534
951,40,M,,ESP,1102,4897,402,10534
952,43,M,QC,CAN,1223,5235,402,10536
953,33,M,OR,USA,1262,5183,402,10536
954,44,M,NH,USA,1283,5230,402,10537
955,39,M,FL,USA,1177,5048,402,10538
956,38,M,CA,USA,1239,5149,402,10539
957,30,M,CA,USA,1257,5293,402,10539
958,29,M,,COL,1217,5125,402,10539
959,38,M,ON,CAN,1283,5334,402,10540
960,45,M,,TWN,1236,5177,402,10540
961,31,M,MN,USA,1238,5104,402,10540
962,32,M,,GBR,1227,5237,403,10541
963,30,M,IA,USA,1215,5043,403,10542
964,29,M,NY,USA,1247,5239,403,10544
965,25,M,IL,USA,1240,5244,403,10547
966,32,M,OH,USA,1140,4907,403,10548
967,22,M,KY,USA,1053,4569,403,10548
968,35,M,WA,USA,1177,4919,403,10549
969,41,M,,GBR,1268,5225,403,10551
970,45,M,NY,USA,1281,5290,403,10552
971,39,M,NY,USA,1203,5119,403,10552
972,38,F,ID,USA,1195,5082,403,10555
973,29,F,,ESP,1203,5136,403,10556
974,33,M,MN,USA,1196,5143,403,10556
975,28,M,,TWN,1103,4852,403,10556
976,32,M,NY,USA,1286,5284,403,10556
977,45,M,NC,USA,1250,5263,403,10557
978,26,M,KS,USA,1271,5324,403,10557
979,42,M,ON,CAN,1185,5078,403,10557
980,40,M,UT,USA,1206,5128,403,10558
981,32,M,,HKG,1250,5276,403,10559
982,27,F,VA,USA,1238,5164,403,10559
983,30,M,PA,USA,1170,4969,403,10560
984,36,M,,HKG,1222,5200,403,10560
985,34,M,PA,USA,1249,5264,403,10561
986,37,M,NJ,USA,1236,5178,403,10561
987,44,M,NY,USA,1253,5308,403,10562
988,50,M,WV,USA,1240,5206,403,10563
989,46,M,NY,USA,1242,5198,403,10563
990,34,M,,GBR,1137,4998,403,10563
991,52,M,CA,USA,1201,5131,403,10563
992,25,M,GA,USA,1192,5123,403,10564
993,41,M,MA,USA,1224,5154,403,10564
994,23,M,SD,USA,1172,4979,403,10565
995,31,M,,MEX,1241,5300,403,10565
996,38,M,MA,USA,1269,5299,403,10566
997,43,M,NC,USA,1206,5078,403,10566
998,40,M,MA,USA,1187,5092,403,10566
999,35,M,CT,USA,1269,5299,404,10567
1000,35,M,NM,USA,1209,5162,404,10568
1001,26,M,MA,USA,1232,5121,404,10568
1002,33,F,PA,USA,1214,5189,404,10569
1003,24,M,IN,USA,1236,5134,404,10569
1004,25,M,CO,USA,1151,4810,404,10571
1005,38,M,MO,USA,1218,5138,404,10572
1006,28,M,LA,USA,1208,5097,404,10574
1007,40,M,,CHI,1144,4904,404,10575
1008,40,M,CO,USA,1164,4950,404,10575
1009,43,M,MA,USA,1235,5245,404,10576
1010,36,M,IL,USA,1231,5173,404,10577
1011,36,M,,TUR,1227,5163,404,10577
1012,32,M,OK,USA,1226,5190,404,10578
1013,36,M,,IRL,1109,4947,404,10578
1014,27,M,OH,USA,1289,5305,404,10578
1015,32,M,CA,USA,1216,5000,404,10578
1016,46,M,CA,USA,1274,5158,404,10579
1017,33,M,CA,USA,1123,4960,404,10579
1018,34,M,,GBR,1224,5203,404,10579
1019,45,M,MA,USA,1197,5163,404,10580
1020,52,M,,BRA,1227,5149,404,10580
1021,20,M,CO,USA,1243,5264,404,10580
1022,32,M,CA,USA,1234,5204,404,10581
1023,27,M,TX,USA,1272,5286,404,10582
1024,27,M,CO,USA,1117,4835,404,10582
1025,42,M,,GBR,1234,5287,404,10584
1026,29,M,,EGY,1008,4477,404,10584
1027,35,M,FL,USA,1207,5147,404,10584
1028,36,M,CA,USA,1223,5115,404,10584
1029,31,M,IL,USA,1254,5251,404,10585
1030,28,F,MA,USA,1135,4869,404,10586
1031,37,M,NY,USA,1166,5119,404,10587
1032,43,M,QC,CAN,1156,5069,404,10588
1033,42,M,,COL,1165,5033,404,10591
1034,45,M,FL,USA,1247,5193,404,10591
1035,35,M,BC,CAN,1229,5103,404,10592
1036,47,M,,CHN,1179,5146,404,10592
1037,47,F,,AUS,1186,5127,404,10592
1038,33,M,,GER,1194,5182,405,10593
1039,35,M,LA,USA,1241,5271,405,10595
1040,23,M,PA,USA,1223,5161,405,10595
1041,38,M,,COL,1217,5250,405,10595
1042,33,M,,CHI,1261,5279,405,10595
1043,33,M,WI,USA,1117,4836,405,10596
1044,39,M,CO,USA,1287,5366,405,10597
1045,36,M,AZ,USA,1137,4905,405,10597
1046,26,M,SD,USA,1226,5065,405,10598
1047,27,M,NC,USA,1241,5244,405,10599
1048,40,M,TX,USA,1285,5366,405,10600
1049,33,F,MA,USA,1359,5459,405,10600
1050,26,M,IL,USA,1312,5385,405,10601
1051,25,M,NH,USA,1256,5295,405,10601
1052,25,M,MA,USA,1065,4676,405,10601
1053,20,M,NY,USA,1298,5411,405,10601
1054,32,M,PA,USA,1250,5241,405,10601
1055,42,F,OH,USA,1230,5195,405,10601
1056,35,M,VA,USA,1173,5012,405,10602
1057,33,M,NY,USA,1230,5281,405,10602
1058,39,M,,PAN,1261,5214,405,10603
1059,35,M,TN,USA,1169,5004,405,10605
1060,46,M,,ESP,1227,5235,405,10605
1061,39,M,NH,USA,1219,5074,405,10607
1062,27,M,MA,USA,1190,5102,405,10608
1063,29,M,NJ,USA,1204,5146,405,10608
1064,24,M,,CRC,1064,4603,405,10610
1065,29,M,NJ,USA,1157,4900,405,10610
1066,32,M,,CRC,1227,5160,405,10610
1067,36,M,CO,USA,1269,5328,405,10610
1068,41,M,PA,USA,1197,5060,405,10611
1069,31,M,TX,USA,1191,4991,405,10613
1070,29,F,SC,USA,1164,4960,405,10614
1071,42,M,,RSA,1221,5207,405,10615
1072,37,M,,ITA,1150,5089,405,10616
1073,23,M,CA,USA,1167,4937,405,10617
1074,26,F,CA,USA,1224,5149,405,10618
1075,36,M,VA,USA,1193,5093,405,10619
1076,33,M,NY,USA,1210,5195,406,10620
1077,41,M,KY,USA,1261,5282,406,10621
1078,35,M,MA,USA,1182,5053,406,10621
1079,39,M,PA,USA,1113,4795,406,10621
1080,32,M,AB,CAN,1166,4935,406,10622
1081,37,F,TN,USA,1119,4854,406,10622
1082,33,M,CA,USA,1219,5134,406,10622
1083,30,M,CA,USA,1255,5171,406,10624
1084,27,M,TX,USA,1096,4980,406,10625
1085,30,M,PA,USA,1287,5377,406,10626
1086,46,M,,ARG,1151,5099,406,10627
1087,35,M,CA,USA,1214,5138,406,10627
1088,41,M,MA,USA,1168,4966,406,10628
1089,42,M,MN,USA,1209,5152,406,10629
1090,32,M,,ITA,1233,5195,406,10629
1091,35,M,,GBR,1168,5106,406,10629
1092,42,M,CO,USA,1223,5200,406,10630
1093,30,M,QC,CAN,1245,5199,406,10631
1094,28,M,KY,USA,1248,5264,406,10631
1095,28,F,,JPN,1212,5151,406,10631
1096,23,M,CA,USA,1093,4641,406,10632
1097,39,M,ON,CAN,1221,5168,406,10632
1098,30,M,MD,USA,1288,5336,406,10632
1099,32,M,CA,USA,1245,5160,406,10633
1100,22,M,NY,USA,1187,5004,406,10633
1101,44,M,MI,USA,1245,5180,406,10633
1102,29,M,GA,USA,1185,4942,406,10634
1103,31,F,WI,USA,1183,5141,406,10636
1104,47,M,FL,USA,1205,5090,406,10636
1105,33,F,UT,USA,1157,5050,406,10637
1106,31,M,IL,USA,1273,5323,406,10637
1107,35,M,NY,USA,1215,5230,406,10637
1108,44,M,,SUI,1225,5231,406,10637
1109,52,M,ON,CAN,1187,5151,406,10638
1110,26,M,MA,USA,1173,4955,406,10639
1111,43,M,,ITA,1237,5169,406,10640
1112,26,M,,GBR,1210,5178,406,10641
1113,39,M,NS,CAN,1244,5249,406,10641
1114,22,M,CO,USA,1052,4824,406,10643
1115,24,M,TX,USA,1255,5175,406,10643
1116,34,M,,GER,1147,5068,406,10643
1117,47,M,AL,USA,1257,5382,406,10644
1118,35,M,MA,USA,1211,5075,406,10645
1119,26,M,NY,USA,1234,5170,407,10646
1120,23,F,MA,USA,1207,5094,407,10646
1121,32,M,BC,CAN,1150,5051,407,10647
1122,25,M,MI,USA,1199,5106,407,10647
1123,33,F,WA,USA,1197,5126,407,10649
1124,40,M,,FRA,1083,4615,407,10650
1125,33,M,TX,USA,1252,5151,407,10651
1126,40,M,KY,USA,1206,5110,407,10651
1127,30,M,VA,USA,1209,5222,407,10651
1128,23,M,UT,USA,1300,5503,407,10652
1129,29,M,TX,USA,1251,5318,407,10652
1130,42,M,,GBR,1268,5281,407,10653
1131,45,M,AL,USA,1252,5240,407,10653
1132,39,F,NM,USA,1268,5283,407,10654
1133,36,M,GA,USA,1207,5134,407,10654
1134,41,M,,IND,1225,5164,407,10657
1135,47,M,MD,USA,1172,5204,407,10658
1136,33,M,CA,USA,1169,5111,407,10659
1137,22,M,PA,USA,1248,5302,407,10659
1138,43,M,,PER,1339,5400,407,10659
1139,25,M,KY,USA,1199,5129,407,10659
1140,35,M,NE,USA,1214,5096,407,10659
1141,27,F,MA,USA,1287,5400,407,10659
1142,40,M,TX,USA,1256,5246,407,10660
1143,28,M,CA,USA,1142,5015,407,10660
1144,35,M,CA,USA,1188,5145,407,10661
1145,26,M,VA,USA,1234,5193,407,10661
1146,26,F,MA,USA,1178,5079,407,10661
1147,21,M,OH,USA,1255,5233,407,10661
1148,46,M,PA,USA,1306,5398,407,10662
1149,36,M,TN,USA,1202,5206,407,10662
1150,27,M,NY,USA,1270,5314,407,10663
1151,34,M,CA,USA,1262,5392,407,10663
1152,25,M,MN,USA,1175,4918,407,10663
1153,46,M,NH,USA,1254,5265,407,10665
1154,45,M,CA,USA,1254,5266,407,10666
1155,20,M,OH,USA,1327,5442,407,10666
1156,26,F,IL,USA,1233,5246,407,10667
1157,39,M,MN,USA,1240,5114,407,10667
1158,34,M,ON,CAN,1197,5107,407,10667
1159,36,M,ON,CAN,1265,5337,407,10668
1160,29,F,CT,USA,1253,5304,407,10668
1161,42,M,BC,CAN,1254,5384,407,10669
1162,36,M,CA,USA,1206,5184,407,10669
1163,29,F,DE,USA,1249,5282,407,10669
1164,31,M,NY,USA,1275,5377,407,10670
1165,28,M,VA,USA,1165,4959,407,10671
1166,44,M,TX,USA,1131,4936,407,10671
1167,29,M,UT,USA,1178,5012,408,10671
1168,22,M,MI,USA,1240,5228,408,10672
1169,32,M,OH,USA,1239,5270,408,10672
1170,35,M,NY,USA,1252,5222,408,10672
1171,38,M,QC,CAN,1208,5179,408,10672
1172,31,M,PA,USA,1245,5211,408,10672
1173,33,M,TX,USA,1249,5258,408,10673
1174,42,M,ON,CAN,1153,4976,408,10673
1175,29,M,MA,USA,1107,4916,408,10673
1176,47,M,KS,USA,1218,5191,408,10674
1177,28,M,ON,CAN,1139,4977,408,10674
1178,52,M,WV,USA,1232,5200,408,10675
1179,50,M,MA,USA,1212,5087,408,10675
1180,34,M,OH,USA,1221,5137,408,10675
1181,35,M,WA,USA,1149,5008,408,10675
1182,41,M,NY,USA,1196,5139,408,10675
1183,31,M,MA,USA,1265,5440,408,10676
1184,29,M,NY,USA,1226,5154,408,10677
1185,58,M,TX,USA,1222,5240,408,10678
1186,54,M,,UAE,1311,5362,408,10678
1187,38,M,AK,USA,1225,5123,408,10679
1188,43,M,OH,USA,1215,5256,408,10679
1189,31,M,CA,USA,1263,5341,408,10680
1190,23,M,NY,USA,1138,4787,408,10680
1191,29,M,NH,USA,1238,5267,408,10681
1192,26,F,,MEX,1236,5230,408,10682
1193,34,M,CA,USA,1257,5263,408,10682
1194,29,M,CA,USA,1193,5238,408,10682
1195,30,M,CO,USA,1144,4805,408,10683
1196,27,M,NY,USA,1216,5126,408,10684
1197,29,M,CA,USA,1246,5268,408,10685
1198,33,M,,AUT,1214,5185,408,10687
1199,25,M,NM,USA,1212,5092,408,10687
1200,40,M,TX,USA,1237,5229,408,10688
1201,28,M,NY,USA,1206,5055,408,10688
1202,50,F,MO,USA,1248,5309,408,10688
1203,41,M,,BRA,1244,5214,408,10689
1204,38,M,PA,USA,1242,5214,408,10689
1205,43,M,CA,USA,1278,5365,408,10689
1206,32,M,ON,CAN,1239,5156,408,10689
1207,37,M,,HKG,1195,5181,408,10690
1208,56,M,AK,USA,1255,5377,408,10691
1209,41,M,CA,USA,1170,5011,408,10691
1210,27,M,PA,USA,1189,5030,408,10692
1211,27,M,PA,USA,1150,4993,408,10692
1212,35,M,NY,USA,1262,5340,408,10693
1213,25,M,OH,USA,1136,4951,408,10693
1214,37,M,,GER,1229,5234,408,10693
